hops,simple_graph_upper_bound,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,min_80_simple
63,4.5016513129601075,19.039911135241823,16.11441737119886,16.092370480470148,11.352626162484304,11.348408322570249,11.31449102513621,0.4558430876736461,0.4515222681068144,0.3503855550163456,0.3470545355332675,0.34689067295619086,0.3353306271098561,0.3286846027467657,0.3286846027467657,0.32489603250575577,0.32382889787684693,0.3238163356199027,0.3222368097541443,0.27791838373565225,0.27345365188248993,0.27248651030744037,0.2722727200220023,0.271474005166688,0.23675069656278838,0.23675069656278838,0.23654752741981916,0.23654752741981916,0.23620588948255847,0.22959994611870632,0.22901197295946157,0.21738221514432038,0.21738221514432038,0.21654308851363277,0.21639179813500256,0.21609818145536772,0.21609818145536772,0.21600859473649783,0.21600859473649783,0.21600859473649783,0.21600859473649783,0.21600859473649783,0.20598308442422697,0.20208006474389353,0.20201092665864614,0.1983710139257691,0.19794745228887575,0.19794745228887575,0.19793925596018788,0.19793925596018788,0.1974565068341758,0.19728437365403764,0.19542655217066182,0.1953232364088173,0.1953232364088173,0.1953232364088173,0.169792240968697,0.16970329969480052,0.16970329969480052,0.16970329969480052,0.11475772404132191,0.11471569810498473,0.11470155302209832,0.11470155302209832,0.06583750037705295,0.06547422616631068,0.06502624237661908,0.0634321237801192,0.0634321237801192,0.06336871623832306,0.05953864802328038,0.058957852055193306,0.058957852055193306,0.05893254225898603,0.058905508777552476,0.05850616994452625,0.05850616994452625,0.05838130433183916,0.058188808852274246,0.058188808852274246,0.05790550901592844,0.05749259546121552,0.05749259546121552,0.05681157604168523,0.05681157604168523,0.05681157604168523,0.05647450717367533,0.0564258034381033,0.05610752839476318,0.05610752839476318,0.05604898687522061,0.05599840351569024,0.05599840351569024,0.05595943737008163,0.055451973239180094,0.0552628248229953,0.055262179263707294,0.0550833307492883,0.0550833307492883,0.0550340719682246,0.055030323740565434,0.05790550901592844
64,4.497659074569126,18.96841702194456,16.323452277643103,16.293586260795543,11.634238470679291,11.627898646493206,11.569686711775775,0.4721931292479825,0.46082550725090554,0.37756967908566463,0.3731951174700006,0.37272775581621753,0.3550406102249679,0.3507401133788609,0.3507401133788609,0.34467618936664507,0.3417823648574984,0.3417618736897295,0.3398561843069648,0.29005365138981437,0.2803484081534572,0.2793389088930476,0.27929664246830477,0.2784254045967137,0.24879618035766526,0.24879618035766526,0.2485803060879417,0.2485803060879417,0.2481107339548733,0.24112828795155872,0.24025672903694,0.228112353787766,0.228112353787766,0.2270443564928353,0.22673724786015184,0.22587810238754114,0.22587810238754114,0.22587810238754114,0.22585995081661686,0.22585995081661686,0.22024574937668864,0.22024574937668864,0.20940690898356729,0.20599066051512507,0.20584301233735217,0.20260140224929862,0.20127044860765037,0.20127044860765037,0.2012555831784867,0.19992985982667025,0.19910577991376574,0.199003810508151,0.19754112387535533,0.19754112387535533,0.19668755807314878,0.19668755807314878,0.16080332515184595,0.16080332515184595,0.16080332515184595,0.16078898819113852,0.10796667155757483,0.10790803335880113,0.10778214197938397,0.10778214197938397,0.06480863946913747,0.06445815097567728,0.0635548642202531,0.06221521880127212,0.06221521880127212,0.062209948341467314,0.05830570071104484,0.05754037656482017,0.05754037656482017,0.05751377427915651,0.05746848769948548,0.05686899861032495,0.05686899861032495,0.05675889512011885,0.05670822481159776,0.05670822481159776,0.05635511911907256,0.05606351197354898,0.05606351197354898,0.05538837654573755,0.05538837654573755,0.05538837654573755,0.055161787076952636,0.05510898461899253,0.054732629206526225,0.054732629206526225,0.05470505962283408,0.0546477267692185,0.0546477267692185,0.0546477267692185,0.054354622930956886,0.054216585457532114,0.054216585457532114,0.054001453277842185,0.053986358445048815,0.0539458200203265,0.05390412087337091,0.05635511911907256
65,4.4917929435312365,18.792891058053744,16.37638315323614,16.361188923972932,11.600345563022492,11.600305134302477,11.561871819786134,0.4442258107900224,0.43167573366099876,0.36116960870612963,0.3603264495529005,0.3599909039268028,0.3465161494978713,0.3424709398498434,0.3424709398498434,0.33813417280567776,0.3348716586192683,0.3348716586192683,0.33336222818721445,0.28070995076529603,0.27210216920718233,0.2709285520364215,0.2709285520364215,0.27017174446860726,0.24096165048474572,0.24096165048474572,0.24096165048474572,0.24096165048474572,0.24071532501524673,0.23253555735212025,0.23160227860565558,0.2191651831953932,0.21915477486410348,0.2177926024353559,0.21746425805980593,0.2169512125820272,0.2169512125820272,0.21684489280299052,0.21684489280299052,0.21684489280299052,0.21079227939802447,0.21079227939802447,0.2008868638910845,0.1970631963147581,0.19702431645150598,0.19325464711574053,0.19027568868141317,0.19027568868141317,0.19027505620839308,0.18884398519156365,0.18853602902756533,0.18820894729531373,0.18709370144905205,0.18684568886466085,0.18592546826485956,0.18592546826485956,0.15569396626712706,0.15561146061154513,0.15559076911362774,0.15559076911362774,0.10073090722509025,0.10067162880810672,0.1006664943572035,0.1006664943572035,0.05874644181858225,0.05841598121910737,0.05820042419988706,0.057400646082386354,0.057400646082386354,0.05739176471366224,0.05434618473418035,0.05357729145710261,0.05357729145710261,0.05354266689916024,0.05345366794444368,0.053284538276246,0.053284538276246,0.05318403453197769,0.05313613183997502,0.05313613183997502,0.05275188032864887,0.052469454925329985,0.052469454925329985,0.05193419046808372,0.05193419046808372,0.05193419046808372,0.051630382834258755,0.051596517516114326,0.0514260218552137,0.0514260218552137,0.05141540613136392,0.05133383438203924,0.05133383438203924,0.05133383438203924,0.050586650530236574,0.05035418581056976,0.05035418581056976,0.05009143872353795,0.05009143872353795,0.050040645655397925,0.05002380026809296,0.05275188032864887
66,4.507496638687379,18.917750515102895,16.592422110364307,16.562008190175202,11.840523844927533,11.840523844927533,11.795310748024946,0.4065916197706626,0.4007715790124068,0.3359427164232596,0.3351018415410797,0.33497700614815334,0.32338501443348916,0.32018716542845527,0.32018716542845527,0.3143925649145578,0.31314757627229045,0.31314757627229045,0.3116271905686811,0.258491156702496,0.25364810945331473,0.25258857406888513,0.2524313637064619,0.2516416057712378,0.21953394080349645,0.21953394080349645,0.21953394080349645,0.21953394080349645,0.21935238783555755,0.21121467235696037,0.2105316479456991,0.19849853916422047,0.19849853916422047,0.1972453391112062,0.19707374987146603,0.19664148237949158,0.19664148237949158,0.19664148237949158,0.19664148237949158,0.19664148237949158,0.19664148237949158,0.19664148237949158,0.18550818073259184,0.18209576559287757,0.18209576559287757,0.1793190825261627,0.1786696126316394,0.1786696126316394,0.1786696126316394,0.1786696126316394,0.17808580741442034,0.17807757626538434,0.17592551429778516,0.17577853151742226,0.17577853151742226,0.17577853151742226,0.14786592000393967,0.14784532314673907,0.1477374222055066,0.1477374222055066,0.09585336872785274,0.09578891764499396,0.09578504923131284,0.09578504923131284,0.059698610692155395,0.05933407756870648,0.05930378991016366,0.058183202390409396,0.058183202390409396,0.058176128090002686,0.05442120275459311,0.05361370949864907,0.05359739049679654,0.05359739049679654,0.05358248755263065,0.053455641539959464,0.053455641539959464,0.053349630356444674,0.053349630356444674,0.053349630356444674,0.053008283737192095,0.05279597716982441,0.05279597716982441,0.05240022874800584,0.05240022874800584,0.05240022874800584,0.0520330194004424,0.052009618283296206,0.05185429703586482,0.05185429703586482,0.0518297415682731,0.05176223968976892,0.05176223968976892,0.051739067322184515,0.051511754188332565,0.05134343364696496,0.05134341583186839,0.05111000665263772,0.05111000665263772,0.051089964170915644,0.05108545776975127,0.053008283737192095
67,4.4922723796094495,18.662189447382996,16.568689970532894,16.53139521232847,11.899933203725332,11.897685868137518,11.836607715039166,0.40067532473486933,0.39337299918961155,0.33737296522089705,0.33637061295466253,0.33612882624428375,0.32806812118540274,0.3257648421738159,0.3257648421738159,0.3194489846222744,0.31713210178780576,0.31706605303807955,0.3156381598897951,0.2639628208469055,0.25638416282708615,0.2552129122726131,0.2549156874853602,0.25386926070970517,0.2217953155232298,0.2217953155232298,0.2217953155232298,0.2217953155232298,0.22159178465995694,0.21309024303243287,0.21192195930522242,0.19775691056755842,0.19775691056755842,0.1961997050642871,0.19576718683984623,0.19526695430067503,0.19526695430067503,0.19526695430067503,0.19526695430067503,0.19526695430067503,0.19526695430067503,0.19526695430067503,0.18488827079318879,0.1823935661050657,0.1823935661050657,0.17960216953295574,0.17492038280773106,0.17492038280773106,0.17492038280773106,0.17492038280773106,0.17435937572432705,0.17428313890626654,0.1733093844972921,0.1729628524803886,0.1729628524803886,0.1729628524803886,0.14017988590062438,0.14010890216593713,0.14010890216593713,0.14010890216593713,0.09064048010974,0.09061592867581977,0.09059283731930838,0.09059283731930838,0.05321648588425246,0.05285254240223879,0.05259759888167563,0.05207751345433511,0.05207751345433511,0.05207078116193037,0.05001374327738107,0.04925480539094694,0.04925480539094694,0.04925480539094694,0.04925480539094694,0.04894378107625483,0.04894378107625483,0.048819221742502965,0.048819221742502965,0.048819221742502965,0.04851570217703406,0.048217064341670265,0.048217064341670265,0.048074595145659635,0.048074595145659635,0.048074595145659635,0.047875746394435474,0.04783865369022471,0.04769696316087349,0.04769696316087349,0.04765367921388235,0.047589415540358594,0.047589415540358594,0.047589415540358594,0.04730338056976719,0.04716346995232888,0.04716346995232888,0.046954665756923274,0.046954665756923274,0.04693174308903763,0.046916473119319416,0.04851570217703406
68,4.507210626681713,18.175970267973486,16.33922115522128,16.304422591989713,11.669765830228327,11.66915685841195,11.634282174441154,0.36694270365463133,0.36108450163799793,0.31576889484213005,0.31525260258338694,0.3151460052133838,0.3083832990305687,0.30698766726166177,0.30698766726166177,0.3001582465919438,0.29827360794992736,0.29820752155550506,0.2965839097593281,0.24002882468944026,0.23923578525347655,0.2382764798920954,0.23824873214454878,0.2373308685233303,0.20710469791359268,0.20710469791359268,0.2070911951210117,0.2070911951210117,0.20702323573114154,0.19918012265775742,0.19807303555197528,0.18417842619239252,0.18417842619239252,0.18236524861721137,0.18223517359382255,0.1816274965120831,0.1816274965120831,0.18158345630875464,0.18158345630875464,0.18158345630875464,0.18158345630875464,0.18158345630875464,0.16947532888585,0.1676055134069386,0.16759672173582904,0.1656417502944715,0.1656417502944715,0.1656417502944715,0.16550597046230897,0.16550597046230897,0.1652821773499781,0.16504730565950043,0.16457163144034054,0.1643041366838037,0.1643041366838037,0.1643041366838037,0.14170914985707547,0.14170914985707547,0.14170914985707547,0.14170914985707547,0.09009247600481828,0.09009247600481828,0.09008838109480659,0.09008838109480659,0.05427586465892758,0.05391600314552206,0.053664978118351594,0.053053239714801026,0.053053239714801026,0.053053239714801026,0.05006388090357837,0.04929254395827608,0.04929254395827608,0.04929254395827608,0.04923809501554252,0.04921171541860941,0.04921171541860941,0.04908999325847258,0.04908999325847258,0.04908999325847258,0.04884426975936623,0.04838307544215301,0.04838307544215301,0.04818531403883805,0.04818531403883805,0.04818531403883805,0.04794911691681251,0.04789999408993837,0.04786152703091778,0.04785743982677777,0.04785037619141574,0.04777713264006305,0.04777713264006305,0.04774800329923401,0.047558447737345806,0.04743834029140697,0.04743834029140697,0.0472637108147927,0.0472637108147927,0.0472637108147927,0.04725794879928508,0.04884426975936623
69,4.507105171603767,18.450842755280966,16.687726758403876,16.678619605058103,11.846715377153142,11.846715377153142,11.811983978396217,0.36721813744317916,0.3606746127776823,0.3191853615180112,0.3184917141640746,0.31817659751418426,0.3064184063007029,0.3053708448757402,0.3053708448757402,0.30239571831575907,0.30190786628535005,0.30190786628535005,0.30045807634600075,0.2519070276909945,0.24727856878511642,0.24600045385447625,0.24578516771157674,0.24511530095030476,0.21013403379486542,0.21013403379486542,0.21013403379486542,0.21013403379486542,0.20990806891236177,0.20056009330886018,0.19948263267439145,0.18481792577771217,0.184814121183026,0.18296695190958023,0.18256691381596443,0.18230351204019965,0.18230351204019965,0.18230351204019965,0.18230351204019965,0.18230351204019965,0.18230351204019965,0.18230351204019965,0.17102818101407397,0.16849030803986412,0.16849030803986412,0.16663769133067613,0.16663769133067613,0.16663769133067613,0.16663769133067613,0.16663769133067613,0.16631820012135431,0.1663166718567823,0.16522668417477682,0.16487362519961785,0.16487362519961785,0.16487362519961785,0.13345825058387673,0.13345825058387673,0.13345825058387673,0.13345825058387673,0.08150493596944525,0.08150493596944525,0.08130341368488657,0.08130341368488657,0.04798498659843451,0.04760333062956002,0.04760333062956002,0.047275379184020576,0.047275379184020576,0.047275379184020576,0.04535857014664333,0.044850849512581836,0.044850849512581836,0.044850849512581836,0.044850849512581836,0.04482015744879015,0.04482015744879015,0.04468283664280972,0.04468283664280972,0.04468283664280972,0.044416179228019666,0.04413068413996413,0.04413068413996413,0.04388238024197614,0.04388238024197614,0.04388238024197614,0.04365382030577361,0.0435928838200799,0.0435576556668958,0.04354902859766356,0.04351781719743413,0.04347110798180741,0.04347110798180741,0.04347110798180741,0.04304449434649247,0.04288445605589133,0.04288445605589133,0.042702118558428474,0.042702118558428474,0.04266195629850987,0.04264294978909954,0.044416179228019666
70,4.491494462061464,18.266621942683173,16.532340248941594,16.527181322035442,11.180736922640858,11.180736922640858,11.12810292414135,0.35848225823600743,0.34829806093681587,0.3047341525717584,0.30368367012245456,0.3035749980763385,0.2967219256545863,0.2963395139293774,0.2963395139293774,0.2942335776968312,0.29179296878005373,0.29179296878005373,0.29062186490271746,0.24402718067201443,0.24342507671592545,0.2419488330378258,0.2419488330378258,0.2407238746028419,0.20817671035094276,0.20817671035094276,0.20817671035094276,0.20817671035094276,0.20814225435386396,0.20056366973285783,0.20006578532326055,0.1861505096162045,0.1861505096162045,0.18372536798613584,0.1833702148814342,0.18267521726041525,0.18267521726041525,0.18267521726041525,0.18267521726041525,0.18267521726041525,0.1778279551993647,0.1778279551993647,0.16608433028176275,0.16373943600800905,0.16373943600800905,0.1620988317898823,0.1620988317898823,0.1620988317898823,0.1620988317898823,0.1620988317898823,0.1617573301398755,0.16174539795052553,0.1606878711874817,0.1605048942479426,0.15976793153402566,0.15976793153402566,0.12990809688521798,0.12988854324445814,0.12988854324445814,0.12988854324445814,0.07285206673086095,0.07280800672875033,0.07280267185664233,0.07280267185664233,0.04745559217515639,0.04706720447960172,0.04706720447960172,0.04651736116992704,0.04651736116992704,0.04651263549823822,0.04368120157022616,0.04321196573993518,0.04321196573993518,0.04321196573993518,0.04314030667569845,0.04314030667569845,0.04314030667569845,0.04299727883660594,0.04299256236001869,0.04299256236001869,0.04270856909697972,0.042397788469852725,0.042397788469852725,0.041838023405894174,0.041838023405894174,0.041838023405894174,0.04167588162365461,0.04165726951360046,0.04161808041345937,0.04161808041345937,0.0416166222458513,0.04155274081592895,0.04155274081592895,0.04155274081592895,0.04147339601672007,0.0413421856177588,0.0413421856177588,0.04114799405207662,0.04114799405207662,0.041142390852929436,0.04113552770130787,0.04270856909697972
71,4.506365040926574,17.526456832214908,15.880653121982162,15.866483298047019,9.957958551421447,9.957454756809629,9.909060918507663,0.31444487871499216,0.30976770397672393,0.2837182805335903,0.28284627951070557,0.28272552448463534,0.27569005754014025,0.2751248351765142,0.2751248351765142,0.27125397325919254,0.27125397325919254,0.27125397325919254,0.26987686804079136,0.2264543022894764,0.22562160891024644,0.22422468023847722,0.22406682362287536,0.22347967509288846,0.19327699208020052,0.19327699208020052,0.19327699208020052,0.19327699208020052,0.1931554461880975,0.185867642511092,0.18499214896481642,0.17126724637263807,0.17126724637263807,0.16814674683705386,0.1678463328910819,0.16780607579006399,0.16780607579006399,0.16780607579006399,0.16780607579006399,0.16780607579006399,0.16780607579006399,0.16780607579006399,0.154479393573869,0.15329265941279452,0.15329265941279452,0.15221139937268852,0.15220313112895034,0.15220313112895034,0.15220313112895034,0.15220313112895034,0.1519669353408319,0.15195550725455906,0.1506802371345645,0.1506014217528426,0.1506014217528426,0.1506014217528426,0.12085182299432463,0.1208418766240865,0.1208418766240865,0.1208418766240865,0.06290667472953083,0.06290667472953083,0.06290204885900069,0.06290204885900069,0.0414952899334938,0.04113699312902697,0.04113699312902697,0.04108078810272068,0.04108078810272068,0.04108078810272068,0.040570863145208955,0.04006072007506194,0.0400076292821613,0.0400076292821613,0.03996757404676533,0.03996757404676533,0.03996757404676533,0.039827926434485836,0.039827926434485836,0.039827926434485836,0.03966393168747315,0.039243588481855364,0.039243588481855364,0.038815918830468414,0.038815918830468414,0.038815918830468414,0.03868928576537714,0.038640120060289704,0.038640120060289704,0.038640120060289704,0.03861521288699182,0.038533518192082686,0.038533518192082686,0.038533518192082686,0.038425041070758885,0.03834667744302391,0.0383457089160191,0.038233571056320394,0.038233571056320394,0.038233571056320394,0.03822594480759678,0.03966393168747315
72,4.494502080477924,17.311964792982238,15.722208868445062,15.704510249338874,9.417716396669007,9.417716396669007,9.390358349960387,0.30908108603872103,0.3028477881388039,0.2752232981354318,0.2740131119716597,0.2740131119716597,0.26838280093323325,0.26798209402918133,0.26798209402918133,0.26495565448512703,0.2646433267904969,0.2646433267904969,0.2638014147665614,0.21799835823347585,0.21651919540541323,0.21499264186698153,0.21499264186698153,0.21365652985336167,0.1869054935443835,0.1869054935443835,0.1869054935443835,0.1869054935443835,0.18666024490173114,0.18072485588514822,0.17998096196203392,0.16453595794233272,0.16453595794233272,0.1606471579382939,0.1606471579382939,0.1606471579382939,0.1606471579382939,0.1606471579382939,0.1606471579382939,0.1606471579382939,0.1606471579382939,0.1606471579382939,0.14850103074840093,0.14685537205464536,0.14685537205464536,0.14623691367582484,0.14623691367582484,0.14623691367582484,0.14623691367582484,0.14623691367582484,0.14615555944385977,0.14615555944385977,0.14567818022344176,0.14567818022344176,0.14567818022344176,0.14567818022344176,0.11392045261467332,0.11389105261330874,0.11389105261330874,0.11389105261330874,0.055933754778181764,0.055933754778181764,0.055927902359040445,0.055927902359040445,0.040476553310655604,0.04014743007199942,0.04014743007199942,0.04003221267326439,0.04003221267326439,0.04003221267326439,0.039613754173347795,0.039298932660212435,0.039298932660212435,0.039298932660212435,0.039298932660212435,0.039298932660212435,0.039298932660212435,0.039172787019465784,0.039172787019465784,0.039172787019465784,0.03908698954804004,0.038694063154433404,0.038694063154433404,0.038339162171375084,0.038339162171375084,0.038339162171375084,0.038242176289675016,0.03820077304336403,0.03820077304336403,0.03820077304336403,0.03818716747486686,0.03813319239584894,0.03813319239584894,0.038092415386748235,0.03807274060704246,0.03800175382131363,0.03800089161338731,0.03794222421709259,0.03794222421709259,0.03794222421709259,0.03794222421709259,0.03908698954804004
73,4.518037189248263,17.698777349455103,16.16130223611479,16.160467570981066,8.900143472686075,8.900143472686075,8.862463227519443,0.30586527897143084,0.29262775162805266,0.2714166382480659,0.27077708996714345,0.2706398874586753,0.2645143597114409,0.2643350156641933,0.2643350156641933,0.2639970106512879,0.2608799347400971,0.2608799347400971,0.2601842384257868,0.22428573903025062,0.22365628024112189,0.22139470833972688,0.22139470833972688,0.21970149521581742,0.19271559616312903,0.19271559616312903,0.19271559616312903,0.19271559616312903,0.19271559616312903,0.18816875496262744,0.18707744407840016,0.17551296687144088,0.17551296687144088,0.1713861164087421,0.1712650596440565,0.17095503428406064,0.17095503428406064,0.17095503428406064,0.17095503428406064,0.17095503428406064,0.16415499856477822,0.16415499856477822,0.14972172138822504,0.14841972639044113,0.14841972639044113,0.14770945506104605,0.14770945506104605,0.14770945506104605,0.14770945506104605,0.14770945506104605,0.14753081427118808,0.14753081427118808,0.1464952235650686,0.14611443519546072,0.14508057882142994,0.14508057882142994,0.1135942668917615,0.1135942668917615,0.1135942668917615,0.1135942668917615,0.050952348942115186,0.050952348942115186,0.05095043006077532,0.05095043006077532,0.03750348742194792,0.03715864246575633,0.03715864246575633,0.03715864246575633,0.03715864246575633,0.03715864246575633,0.03693374257411282,0.03685842972255444,0.03685842972255444,0.03685842972255444,0.03685842972255444,0.03685842972255444,0.03685842972255444,0.03673094925511073,0.03673094925511073,0.03673094925511073,0.0366853680332983,0.03633124827338315,0.03633124827338315,0.035861754321031274,0.035861754321031274,0.035861754321031274,0.035558680014361854,0.035515246523593474,0.035515246523593474,0.035515246523593474,0.035501469825213086,0.03542515203820455,0.03542515203820455,0.03542515203820455,0.035255703965479224,0.03521865618410503,0.03521865618410503,0.03518748823056012,0.03518748823056012,0.03518748823056012,0.03517882324584576,0.0366853680332983
74,4.506655578229535,16.782470336307554,15.243980582587266,15.224565485404556,7.339810171690888,7.339810171690888,7.32491860761136,0.27278798164992224,0.2691694351118272,0.2481973084961425,0.24753696616319845,0.24739821358179853,0.24049204100552168,0.24040100007087623,0.24040100007087623,0.23674036711996324,0.23674036711996324,0.23643878959975947,0.23577445595968632,0.2097149069077373,0.20850984842468392,0.20657814556586546,0.20657814556586546,0.20472284930266638,0.18101951637062788,0.18101951637062788,0.18101951637062788,0.18101951637062788,0.18101951637062788,0.17410666378230039,0.17316164631295447,0.16236780163711725,0.16236780163711725,0.1592124343870918,0.1592124343870918,0.158995737679288,0.158995737679288,0.158995737679288,0.158995737679288,0.158995737679288,0.158995737679288,0.158995737679288,0.14409602958863887,0.1433003815894645,0.14327774044016212,0.14286846910977707,0.14286846910977707,0.14286846910977707,0.14286846910977707,0.14286846910977707,0.14268935507921998,0.14268357110255636,0.14125443802975451,0.14107790028594494,0.14107790028594494,0.14107790028594494,0.1109925244622268,0.1109925244622268,0.1109925244622268,0.1109925244622268,0.049820468448362916,0.049820468448362916,0.04981923976648296,0.04981923976648296,0.03656567375030761,0.03627879326082941,0.03627879326082941,0.036214922864063276,0.036214922864063276,0.036214922864063276,0.03550739496315235,0.0350845154074429,0.0350845154074429,0.0350845154074429,0.03505136143780643,0.03505136143780643,0.03505136143780643,0.03494171864256076,0.03494171864256076,0.03494171864256076,0.0347975700432164,0.03443066702307078,0.03443066702307078,0.033684806820195964,0.033684806820195964,0.033684806820195964,0.03352425687267035,0.03340215667992077,0.03339429114591944,0.03339429114591944,0.03339429114591944,0.03332995459839098,0.03332995459839098,0.03332995459839098,0.03332995459839098,0.033293411868392936,0.033293411868392936,0.033194844592894845,0.033194844592894845,0.033194844592894845,0.03318608171377308,0.0347975700432164
75,4.514442661196005,17.122728609690284,15.480175824217792,15.480175824217792,6.793268743527713,6.793268743527713,6.758622115297986,0.3007213868784004,0.28011903978520725,0.2566823734477218,0.25572174137574766,0.25572174137574766,0.24960385124019363,0.24960385124019363,0.24960385124019363,0.24960385124019363,0.24315176964766783,0.24299382857877094,0.24246793423736376,0.21891809377328666,0.21818496368609197,0.2166282576753075,0.21647249599031818,0.2142265634625909,0.19830968099351917,0.19830968099351917,0.19830968099351917,0.19830968099351917,0.19823143245255748,0.19255257923998612,0.1915163290086513,0.18037944409822856,0.18037944409822856,0.17690330507072707,0.17668959983425958,0.1760113153201234,0.1760113153201234,0.1760113153201234,0.1760113153201234,0.1760113153201234,0.16193582067612589,0.16193582067612589,0.14632507842380546,0.1444526584899212,0.1444526584899212,0.1441830230400562,0.1441830230400562,0.1441830230400562,0.1441830230400562,0.1441830230400562,0.1441830230400562,0.1441830230400562,0.14272927277103575,0.14270737844969672,0.14056738382965836,0.14056738382965836,0.10387849001775966,0.10387849001775966,0.10387849001775966,0.10387849001775966,0.042163042942141606,0.042163042942141606,0.0421623528154135,0.0421623528154135,0.03445176476739617,0.03423789983605075,0.03421248500761934,0.034140845858975505,0.034140845858975505,0.034140845858975505,0.03361155913039003,0.03361155913039003,0.03361155913039003,0.03361155913039003,0.03361155913039003,0.03361155913039003,0.03361155913039003,0.03353493054769501,0.03353493054769501,0.03353493054769501,0.03353493054769501,0.03335804348924747,0.03335804348924747,0.03310912658555661,0.03310912658555661,0.03310912658555661,0.03286917579373567,0.032868706860565235,0.032868706860565235,0.032868706860565235,0.03285343694675898,0.032810616811586764,0.032810616811586764,0.032810616811586764,0.0326880778220742,0.03264419590739743,0.032643472656650706,0.032643472656650706,0.032643472656650706,0.03259839636876749,0.03259839636876749,0.03353493054769501
76,4.51755365940557,16.081833595891354,14.39261285804738,14.391652390881644,5.304233538452707,5.304233538452707,5.295822212173576,0.2343260929098322,0.23042302369697742,0.21377200068338303,0.21267801176902204,0.21267801176902204,0.20711253251113473,0.20711253251113473,0.20711253251113473,0.206723582854999,0.206723582854999,0.20655884626670004,0.2060817666158919,0.1892864584177105,0.1873259407908528,0.1850368620660497,0.18422326347566398,0.1820416625853383,0.16725590001243062,0.16725590001243062,0.16725590001243062,0.16725590001243062,0.16716840358055834,0.1613010784603921,0.16043437862499454,0.1530910760243416,0.1530910760243416,0.14984562211524957,0.14984562211524957,0.14891204787617796,0.14891204787617796,0.14891204787617796,0.14891204787617796,0.14891204787617796,0.14891204787617796,0.14891204787617796,0.13200626425295123,0.1312739470326472,0.1312739470326472,0.1312739470326472,0.1312739470326472,0.1312739470326472,0.1312739470326472,0.1312739470326472,0.13107422742218638,0.13106196641489878,0.1297393943800802,0.12932507735652388,0.12932507735652388,0.12932507735652388,0.09899883680178273,0.09899883680178273,0.09899883680178273,0.09899883680178273,0.038971662756700554,0.038971662756700554,0.03897060245715717,0.03897060245715717,0.03282721539628051,0.0326411714298385,0.03259390025984445,0.03259390025984445,0.03259390025984445,0.03259390025984445,0.03246682823955205,0.03238016411743017,0.03238016411743017,0.03238016411743017,0.03238016411743017,0.03235092032999445,0.03235092032999445,0.03227961664497144,0.03227961664497144,0.03227961664497144,0.03222716535024713,0.03191083000699872,0.03191083000699872,0.03163830416785236,0.03163830416785236,0.03163830416785236,0.03155767170290607,0.03146309284574972,0.03146309284574972,0.03146309284574972,0.03146309284574972,0.03130753533765762,0.03130753533765762,0.03130753533765762,0.031299469355416026,0.031286172566478254,0.031286172566478254,0.0312503069303164,0.0312503069303164,0.031227505500139335,0.031227505500139335,0.03222716535024713
77,4.540314204735025,16.400715183254096,14.714308596171644,14.714308596171644,4.994424158365876,4.994424158365876,4.986717075858121,0.22758942344159913,0.2252089629448681,0.21027820929033922,0.20995287425961964,0.20995287425961964,0.20512418816556835,0.20512418816556835,0.20512418816556835,0.20512418816556835,0.20512418816556835,0.20512418816556835,0.20496784645829066,0.19301589164582367,0.191222919559282,0.18901350523292845,0.1878729463864621,0.18555495333477434,0.16696926865307612,0.16696926865307612,0.16696926865307612,0.16696926865307612,0.16696926865307612,0.15946375715468022,0.1586797408533606,0.15027681317509142,0.15027681317509142,0.14829655231573158,0.14829655231573158,0.14775241478907525,0.14775241478907525,0.14775241478907525,0.14775241478907525,0.14775241478907525,0.14775241478907525,0.14775241478907525,0.12826290956310027,0.12756646462558463,0.12756646462558463,0.12756646462558463,0.12756646462558463,0.12756646462558463,0.12756646462558463,0.12756646462558463,0.12756646462558463,0.12756646462558463,0.12553653143419677,0.12542629299059713,0.12542629299059713,0.12542629299059713,0.09601267652653674,0.09601267652653674,0.09601267652653674,0.09601267652653674,0.03468229413940386,0.03468229413940386,0.03468229413940386,0.03468229413940386,0.03101327936181381,0.0307832250928036,0.0307832250928036,0.0307832250928036,0.0307832250928036,0.0307832250928036,0.03053440062702914,0.03053440062702914,0.03053440062702914,0.03053440062702914,0.03053440062702914,0.03053440062702914,0.03053440062702914,0.03043751498316843,0.03043751498316843,0.03043751498316843,0.03043751498316843,0.030207105863400786,0.030207105863400786,0.029952045226165888,0.029952045226165888,0.029952045226165888,0.029820028539768423,0.029702605574159394,0.029702605574159394,0.029702605574159394,0.029702605574159394,0.029562456423808937,0.029562456423808937,0.029562456423808937,0.02951083390283642,0.02951083390283642,0.02951083390283642,0.02951083390283642,0.02951083390283642,0.029442295913299825,0.029442295913299825,0.03043751498316843
