,x,matches,degree
104,10.410365220531805,2372771840,8540.373033869633
105,10.510328459856698,2383750270,8589.472002017872
106,10.610291699181591,2389871724,8621.15985714801
107,10.710577400568823,2399192816,8664.505166143612
108,10.810540639893716,2409845632,8712.731279985828
109,10.910826341280949,2414079788,8737.864715974489
110,11.010789580605842,2418122448,8762.32913961039
111,11.111075281993074,2427957576,8807.89378103948
112,11.211038521317967,2432073002,8832.756492716464
113,11.311001760642862,2438120146,8864.69873507928
114,11.411287462030092,2442505306,8890.695842402976
115,11.511250701354985,2447502820,8918.950862923444
116,11.611536402742217,2451425030,8943.379471370461
117,11.71149964206711,2455864620,8969.72048430395
118,11.811462881392004,2462398568,9003.779249318975
119,11.911748582779236,2469670388,9040.649505443416
120,12.011711822104129,2474297048,9067.876480591063
121,12.111997523491361,2478600650,9094.013457932953
122,12.211960762816254,2482738320,9119.56715140518
123,12.312246464203486,2486867602,9145.181891061
124,12.412209703528381,2490375390,9168.533439853914
125,12.512172942853272,2496108740,9200.141313321932
126,12.612458644240505,2500756872,9227.851085420349
127,12.712421883565398,2506361178,9259.122682320432
128,12.812707584952628,2509104518,9279.919069457801
129,12.912670824277525,2509529254,9292.143718295256
130,13.012956525664757,2513593640,9317.923183285822
131,13.11291976498965,2518402930,9346.49202632038
132,13.212883004314543,2523996028,9378.03896128023
133,13.313168705701775,2531638172,9417.315800437455
134,13.413131945026668,2534907834,9440.364645945523
135,13.5134176464139,2536452206,9457.069375519655
136,13.613380885738794,2543113798,9492.878972142278
137,13.713666587126024,2546337106,9515.957882699393
138,13.813629826450919,2548718714,9535.905633128303
139,13.913593065775812,2551083452,9555.836518507975
140,14.013878767163042,2555015210,9581.726238022913
141,14.113842006487937,2556902886,9599.9657812236
142,14.214127707875168,2563570838,9636.252651916673
143,14.31409094720006,2568975772,9667.834941518267
144,14.414054186524956,2571799962,9689.7675405216
145,14.514339887912186,2573681052,9708.230582075646
146,14.61430312723708,2574374474,9722.214990577546
147,14.714588828624311,2579396330,9752.634697257281
148,14.814552067949204,2586359780,9790.43872931272
149,14.914837769336437,2587344928,9805.71182554451
150,15.01480100866133,2589484082,9825.362385268885
151,15.114764247986223,2590935238,9842.445660060554
152,15.215049949373457,2593533360,9863.968965123797
153,15.315013188698352,2597288704,9889.912055441322
154,15.415298890085582,2598254460,9905.31952773256
155,15.515262129410475,2602336420,9932.619666487277
156,15.615547830797707,2606947758,9962.04548164226
157,15.7155110701226,2608796800,9980.934891230325
158,15.815474309447493,2609938286,9997.158924111725
159,15.915760010834726,2613603626,10023.138884095153
160,16.01572325015962,2615510388,10042.390152315058
161,16.11600895154685,2616260318,10057.278954085556
162,16.215972190871746,2615896140,10067.876732890472
163,16.316257892258974,2620675400,10098.358091054468
164,16.416221131583868,2618596990,10102.416967265292
165,16.516184370908764,2619435676,10117.753050464475
166,16.616470072295993,2619215580,10129.070553475853
167,16.716433311620886,2619909014,10143.913107784756
168,16.816719013008118,2620416362,10158.109349015169
169,16.91668225233301,2624928934,10187.845412240495
170,17.016645491657904,2628037668,10212.197992562456
171,17.116931193045136,2630003108,10232.201080021165
172,17.21689443237003,2631364472,10249.859661423641
173,17.31718013375726,2631917534,10264.448615699015
174,17.417143373082155,2633949506,10284.807579822023
175,17.51742907446939,2637128790,10309.741545799288
176,17.617392313794284,2637241858,10322.693979959293
177,17.717355553119177,2640658368,10348.623929145275
178,17.81764125450641,2641368984,10364.040445893612
179,17.917604493831302,2641133340,10375.73645938503
180,18.017890195218534,2640794694,10387.096712529205
181,18.117853434543427,2640224640,10397.532528905831
182,18.21813913593066,2641946418,10417.071481801298
183,18.318102375255553,2641500096,10428.058032348099
184,18.418065614580446,2642949682,10446.565303145888
185,18.518351315967678,2642560460,10457.882352010005
186,18.61831455529257,2645049002,10480.588494944051
187,18.718600256679803,2647201636,10502.059532263504
188,18.818563496004696,2647394558,10515.75761355286
189,18.918849197391925,2647141150,10527.75627972829
190,19.01881243671682,2648074784,10544.46942269864
191,19.118775676041714,2648282422,10558.329434184927
192,19.219061377428943,2648994948,10574.281366635663
193,19.31902461675384,2649091560,10587.768971595066
194,19.41931031814107,2648182038,10597.306188273335
195,19.51927355746596,2645151500,10598.326401743716
196,19.619236796790858,2644342692,10608.26202702269
197,19.719522498178087,2642659758,10614.753949413764
198,19.81948573750298,2642921582,10629.040631246204
199,19.919771438890216,2641821934,10637.923548361117
200,20.01973467821511,2641823368,10651.225125992823
201,20.12002037960234,2641999018,10665.30632692688
