,x,matches,degree
249,24.924393155590927,1253896742,8307.693146582567
250,25.024870672502985,1252282776,8308.11899422809
251,25.12485077596498,1250719628,8308.828385228095
252,25.224830879426978,1249214578,8309.926148156032
253,25.32481098288898,1247800000,8311.629487034312
254,25.425288499801034,1247744444,8322.45752209438
255,25.525268603263036,1246110498,8322.71711949988
256,25.625248706725028,1245410102,8329.220935909525
257,25.72522881018703,1244341756,8333.27812378618
258,25.82520891364902,1242815160,8334.273241193394
259,25.925686430561086,1241641420,8337.696465863994
260,26.025666534023078,1240896148,8343.95398001587
261,26.12564663748508,1239226642,8344.005346189326
262,26.225626740947078,1238280136,8348.931578521535
263,26.326104257859136,1235961758,8344.665311854382
264,26.426084361321127,1235209254,8350.917458235584
265,26.52606446478313,1234995002,8360.830548635182
266,26.626044568245128,1234140630,8366.43118140342
267,26.726522085157185,1232878954,8369.338967748066
268,26.826502188619177,1231528848,8371.596704462028
269,26.92648229208118,1230511198,8376.123656462933
270,27.026462395543177,1228882384,8376.497103049636
271,27.126939912455235,1227634922,8379.531767050728
272,27.226920015917234,1226443818,8382.902729267342
273,27.32690011937923,1225152484,8385.596939124722
274,27.426880222841227,1225004872,8396.137600153528
275,27.527357739753285,1224193048,8402.206247125923
276,27.627337843215283,1223278634,8407.528859503223
277,27.727317946677278,1222395740,8413.083133168613
278,27.827298050139277,1222091572,8422.641368473287
279,27.927775567051334,1221482060,8430.176956947838
280,28.027755670513333,1219508452,8428.247752137284
281,28.127735773975328,1217891290,8428.780070868976
282,28.227715877437326,1215602026,8424.655910625057
283,28.327695980899325,1214136732,8426.238684155736
284,28.428173497811382,1213193842,8431.515081174246
285,28.528153601273377,1212134598,8435.937823185117
286,28.628133704735376,1210658850,8437.470206152517
287,28.728113808197374,1210077892,8445.251715113236
288,28.828591325109432,1208155132,8443.736376788298
289,28.92857142857143,1209921158,8467.974678405957
290,29.028551532033426,1208610650,8470.718946460986
291,29.128531635495424,1206432980,8467.384755755194
292,29.22900915240748,1204884656,8468.523988248358
293,29.32898925586948,1203710890,8472.243149841283
294,29.428969359331475,1202728334,8477.320575714004
295,29.528949462793474,1201557486,8481.083366860772
296,29.62942697970553,1199514924,8478.755126419883
297,29.72940708316753,1197701694,8477.983563621949
298,29.829387186629525,1195628158,8475.364589462044
299,29.929367290091523,1193319046,8471.065847944914
300,30.02984480700358,1191210366,8468.239869764267
301,30.12982491046558,1190507766,8475.355535463845
302,30.229805013927574,1188278234,8471.605620749147
303,30.329785117389573,1187247206,8476.401713490166
304,30.43026263430163,1186392990,8482.536410630402
305,30.53024273776363,1184166680,8478.80368317796
306,30.63022284122563,1182780366,8481.08335663734
307,30.730202944687623,1180674044,8478.199368088468
308,30.830183048149625,1178671148,8476.050798581897
309,30.93066056506168,1176919714,8475.767977127549
310,31.03064066852368,1175731466,8479.484955573505
311,31.130620771985672,1174510510,8482.976490556499
312,31.230600875447674,1172999082,8484.377175343932
313,31.33107839235973,1171346468,8484.820705241504
314,31.43105849582173,1169409084,8483.138199940515
315,31.531038599283722,1167248860,8479.83189248093
316,31.631018702745724,1165322134,8478.214712366042
317,31.731496219657778,1163398594,8476.677770734515
318,31.83147632311978,1161819724,8477.589451716942
319,31.93145642658177,1159983260,8476.621433008148
320,32.03143653004377,1157885608,8473.739117707328
321,32.13191404695583,1155567676,8469.295935269198
322,32.23189415041783,1152813108,8461.572566261257
323,32.331874253879825,1150896232,8459.984063510732
324,32.43185435734182,1149515790,8462.339902384441
325,32.53233187425388,1148093946,8464.459889263255
326,32.63231197771588,1146485130,8465.143167252429
327,32.732292081177874,1144834060,8465.516027655563
328,32.83227218463987,1144425974,8475.094968674555
329,32.93274970155193,1142388172,8472.678384953128
330,33.03272980501393,1140306896,8469.868722656744
331,33.132709908475924,1140121316,8481.15239157926
332,33.23269001193792,1138797964,8483.993503639304
333,33.33316752884998,1136265678,8477.886381102315
334,33.43314763231198,1133838780,8472.485017859011
335,33.533127735773974,1131423668,8467.155607109447
336,33.63310783923597,1128840990,8460.554248111284
337,33.73308794269797,1127206112,8461.047356687659
338,33.83356545961003,1124697976,8455.040752963818
339,33.93354556307202,1122517158,8451.416639060382
340,34.033525666534025,1120470728,8448.794878561896
341,34.13350576999602,1120786820,8464.006555000076
342,34.23398328690808,1119021768,8463.588128516973
343,34.33396339037007,1117050084,8461.539097829793
344,34.433943493832075,1115582798,8463.310407088777
345,34.53392359729407,1113642882,8461.496068017597
346,34.63440111420613,1112301640,8464.296291786837
347,34.73438121766812,1109728800,8457.65414221477
348,34.834361321130125,1107624916,8454.571182132526
349,34.93434142459212,1105157244,8448.697663751453
350,35.03481894150418,1102663026,8442.667457850328
351,35.13479904496617,1100157892,8436.470166021241
352,35.234779148428174,1099014794,8440.71452489939
353,35.33475925189017,1096708322,8436.023184080368
354,35.435236768802234,1095241882,8437.853961063474
